month,day,year_after_2021,hour,day_of_week,count
2,11,0,12,3,125.0
2,11,0,13,3,199.0
2,11,0,14,3,165.0
2,11,0,15,3,211.0
2,11,0,16,3,151.0
2,11,0,17,3,100.0
2,11,0,18,3,73.0
2,11,0,19,3,53.0
2,11,0,20,3,37.0
2,11,0,21,3,6.0
2,11,0,22,3,0.0
2,11,0,23,3,0.0
2,12,0,0,4,0.0
2,12,0,1,4,0.0
2,12,0,2,4,0.0
2,12,0,3,4,0.0
2,12,0,4,4,0.0
2,12,0,5,4,0.0
2,12,0,6,4,0.0
2,12,0,7,4,7.0
2,12,0,8,4,38.0
2,12,0,9,4,71.0
2,12,0,10,4,70.0
2,12,0,11,4,98.0
2,12,0,12,4,110.0
2,12,0,13,4,119.0
2,12,0,14,4,122.0
2,12,0,15,4,118.0
2,12,0,16,4,92.0
2,12,0,17,4,66.0
2,12,0,18,4,47.0
2,12,0,19,4,13.0
2,12,0,20,4,0.0
2,12,0,21,4,0.0
2,12,0,22,4,0.0
2,12,0,23,4,0.0
2,13,0,0,5,0.0
2,13,0,1,5,1.0
2,13,0,2,5,0.0
2,13,0,3,5,0.0
2,13,0,4,5,0.0
2,13,0,5,5,0.0
2,13,0,6,5,2.0
2,13,0,7,5,0.0
2,13,0,8,5,0.0
2,13,0,9,5,1.0
2,13,0,10,5,0.0
2,13,0,11,5,22.0
2,13,0,12,5,77.0
2,13,0,13,5,77.0
2,13,0,14,5,73.0
2,13,0,15,5,67.0
2,13,0,16,5,62.0
2,13,0,17,5,37.0
2,13,0,18,5,20.0
2,13,0,19,5,9.0
2,13,0,20,5,0.0
2,13,0,21,5,0.0
2,13,0,22,5,0.0
2,13,0,23,5,0.0
2,14,0,0,6,1.0
2,14,0,1,6,0.0
2,14,0,2,6,0.0
2,14,0,3,6,0.0
2,14,0,4,6,0.0
2,14,0,5,6,0.0
2,14,0,6,6,0.0
2,14,0,7,6,0.0
2,14,0,8,6,1.0
2,14,0,9,6,0.0
2,14,0,10,6,0.0
2,14,0,11,6,18.0
2,14,0,12,6,91.0
2,14,0,13,6,100.0
2,14,0,14,6,92.0
2,14,0,15,6,83.0
2,14,0,16,6,63.0
2,14,0,17,6,53.0
2,14,0,18,6,40.0
2,14,0,19,6,26.0
2,14,0,20,6,14.0
2,14,0,21,6,3.0
2,14,0,22,6,0.0
2,14,0,23,6,0.0
2,15,0,0,0,0.0
2,15,0,1,0,0.0
2,15,0,2,0,0.0
2,15,0,3,0,0.0
2,15,0,4,0,0.0
2,15,0,5,0,0.0
2,15,0,6,0,0.0
2,15,0,7,0,0.0
2,15,0,8,0,1.0
2,15,0,9,0,0.0
2,15,0,10,0,4.0
2,15,0,11,0,30.0
2,15,0,12,0,171.0
2,15,0,13,0,130.0
2,15,0,14,0,176.0
2,15,0,15,0,138.0
2,15,0,16,0,134.0
2,15,0,17,0,94.0
2,15,0,18,0,59.0
2,15,0,19,0,27.0
2,15,0,20,0,28.0
2,15,0,21,0,5.0
2,15,0,22,0,0.0
2,15,0,23,0,0.0
2,16,0,0,1,0.0
2,16,0,1,1,0.0
2,16,0,2,1,0.0
2,16,0,3,1,0.0
2,16,0,4,1,0.0
2,16,0,5,1,0.0
2,16,0,6,1,0.0
2,16,0,7,1,1.0
2,16,0,8,1,38.0
2,16,0,9,1,61.0
2,16,0,10,1,59.0
2,16,0,11,1,115.0
2,16,0,12,1,145.0
2,16,0,13,1,149.0
2,16,0,14,1,139.0
2,16,0,15,1,176.0
2,16,0,16,1,138.0
2,16,0,17,1,127.0
2,16,0,18,1,103.0
2,16,0,19,1,56.0
2,16,0,20,1,43.0
2,16,0,21,1,14.0
2,16,0,22,1,1.0
2,16,0,23,1,0.0
2,17,0,0,2,0.0
2,17,0,1,2,0.0
2,17,0,2,2,0.0
2,17,0,3,2,0.0
2,17,0,4,2,0.0
2,17,0,5,2,0.0
2,17,0,6,2,0.0
2,17,0,7,2,6.0
2,17,0,8,2,62.0
2,17,0,9,2,79.0
2,17,0,10,2,110.0
2,17,0,11,2,124.0
2,17,0,12,2,155.0
2,17,0,13,2,168.0
2,17,0,14,2,196.0
2,17,0,15,2,174.0
2,17,0,16,2,149.0
2,17,0,17,2,121.0
2,17,0,18,2,101.0
2,17,0,19,2,64.0
2,17,0,20,2,40.0
2,17,0,21,2,14.0
2,17,0,22,2,1.0
2,17,0,23,2,0.0
2,18,0,0,3,0.0
2,18,0,1,3,0.0
2,18,0,2,3,0.0
2,18,0,3,3,0.0
2,18,0,4,3,0.0
2,18,0,5,3,0.0
2,18,0,6,3,0.0
2,18,0,7,3,11.0
2,18,0,8,3,56.0
2,18,0,9,3,68.0
2,18,0,10,3,116.0
2,18,0,11,3,114.0
2,18,0,12,3,126.0
2,18,0,13,3,152.0
2,18,0,14,3,185.0
2,18,0,15,3,212.0
2,18,0,16,3,146.0
2,18,0,17,3,102.0
2,18,0,18,3,60.0
2,18,0,19,3,48.0
2,18,0,20,3,29.0
2,18,0,21,3,4.0
2,18,0,22,3,0.0
2,18,0,23,3,0.0
2,19,0,0,4,0.0
2,19,0,1,4,0.0
2,19,0,2,4,0.0
2,19,0,3,4,0.0
2,19,0,4,4,0.0
2,19,0,5,4,0.0
2,19,0,6,4,0.0
2,19,0,7,4,5.0
2,19,0,8,4,41.0
2,19,0,9,4,60.0
2,19,0,10,4,67.0
2,19,0,11,4,91.0
2,19,0,12,4,123.0
2,19,0,13,4,146.0
2,19,0,14,4,117.0
2,19,0,15,4,116.0
2,19,0,16,4,93.0
2,19,0,17,4,73.0
2,19,0,18,4,41.0
2,19,0,19,4,21.0
2,19,0,20,4,0.0
2,19,0,21,4,0.0
2,19,0,22,4,0.0
2,19,0,23,4,0.0
2,20,0,0,5,0.0
2,20,0,1,5,0.0
2,20,0,2,5,0.0
2,20,0,3,5,0.0
2,20,0,4,5,0.0
2,20,0,5,5,0.0
2,20,0,6,5,0.0
2,20,0,7,5,0.0
2,20,0,8,5,0.0
2,20,0,9,5,8.0
2,20,0,10,5,0.0
2,20,0,11,5,27.0
2,20,0,12,5,95.0
2,20,0,13,5,107.0
2,20,0,14,5,100.0
2,20,0,15,5,143.0
2,20,0,16,5,78.0
2,20,0,17,5,52.0
2,20,0,18,5,23.0
2,20,0,19,5,7.0
2,20,0,20,5,1.0
2,20,0,21,5,0.0
2,20,0,22,5,0.0
2,20,0,23,5,0.0
2,21,0,0,6,0.0
2,21,0,1,6,0.0
2,21,0,2,6,0.0
2,21,0,3,6,0.0
2,21,0,4,6,0.0
2,21,0,5,6,0.0
2,21,0,6,6,0.0
2,21,0,7,6,0.0
2,21,0,8,6,0.0
2,21,0,9,6,0.0
2,21,0,10,6,0.0
2,21,0,11,6,19.0
2,21,0,12,6,160.0
2,21,0,13,6,161.0
2,21,0,14,6,180.0
2,21,0,15,6,154.0
2,21,0,16,6,137.0
2,21,0,17,6,83.0
2,21,0,18,6,59.0
2,21,0,19,6,52.0
2,21,0,20,6,33.0
2,21,0,21,6,6.0
2,21,0,22,6,0.0
2,21,0,23,6,0.0
2,22,0,0,0,0.0
2,22,0,1,0,0.0
2,22,0,2,0,0.0
2,22,0,3,0,0.0
2,22,0,4,0,0.0
2,22,0,5,0,0.0
2,22,0,6,0,0.0
2,22,0,7,0,3.0
2,22,0,8,0,72.0
2,22,0,9,0,76.0
2,22,0,10,0,117.0
2,22,0,11,0,119.0
2,22,0,12,0,174.0
2,22,0,13,0,165.0
2,22,0,14,0,199.0
2,22,0,15,0,159.0
2,22,0,16,0,175.0
2,22,0,17,0,113.0
2,22,0,18,0,73.0
2,22,0,19,0,56.0
2,22,0,20,0,30.0
2,22,0,21,0,9.0
2,22,0,22,0,0.0
2,22,0,23,0,0.0
2,23,0,0,1,0.0
2,23,0,1,1,0.0
2,23,0,2,1,0.0
2,23,0,3,1,0.0
2,23,0,4,1,0.0
2,23,0,5,1,0.0
2,23,0,6,1,0.0
2,23,0,7,1,8.0
2,23,0,8,1,49.0
2,23,0,9,1,84.0
2,23,0,10,1,98.0
2,23,0,11,1,129.0
2,23,0,12,1,160.0
2,23,0,13,1,197.0
2,23,0,14,1,189.0
2,23,0,15,1,209.0
2,23,0,16,1,163.0
2,23,0,17,1,153.0
2,23,0,18,1,77.0
2,23,0,19,1,69.0
2,23,0,20,1,46.0
2,23,0,21,1,6.0
2,23,0,22,1,0.0
2,23,0,23,1,0.0
2,24,0,0,2,0.0
2,24,0,1,2,0.0
2,24,0,2,2,0.0
2,24,0,3,2,0.0
2,24,0,4,2,0.0
2,24,0,5,2,0.0
2,24,0,6,2,0.0
2,24,0,7,2,1.0
2,24,0,8,2,62.0
2,24,0,9,2,85.0
2,24,0,10,2,116.0
2,24,0,11,2,132.0
2,24,0,12,2,158.0
2,24,0,13,2,187.0
2,24,0,14,2,202.0
2,24,0,15,2,175.0
2,24,0,16,2,184.0
2,24,0,17,2,147.0
2,24,0,18,2,90.0
2,24,0,19,2,67.0
2,24,0,20,2,33.0
2,24,0,21,2,11.0
2,24,0,22,2,0.0
2,24,0,23,2,0.0
2,25,0,0,3,0.0
2,25,0,1,3,0.0
2,25,0,2,3,0.0
2,25,0,3,3,0.0
2,25,0,4,3,0.0
2,25,0,5,3,0.0
2,25,0,6,3,0.0
2,25,0,7,3,8.0
2,25,0,8,3,54.0
2,25,0,9,3,81.0
2,25,0,10,3,117.0
2,25,0,11,3,133.0
2,25,0,12,3,155.0
2,25,0,13,3,189.0
2,25,0,14,3,197.0
2,25,0,15,3,190.0
2,25,0,16,3,143.0
2,25,0,17,3,132.0
2,25,0,18,3,91.0
2,25,0,19,3,44.0
2,25,0,20,3,38.0
2,25,0,21,3,12.0
2,25,0,22,3,2.0
2,25,0,23,3,0.0
2,26,0,0,4,0.0
2,26,0,1,4,0.0
2,26,0,2,4,0.0
2,26,0,3,4,0.0
2,26,0,4,4,0.0
2,26,0,5,4,0.0
2,26,0,6,4,0.0
2,26,0,7,4,1.0
2,26,0,8,4,36.0
2,26,0,9,4,74.0
2,26,0,10,4,83.0
2,26,0,11,4,91.0
2,26,0,12,4,130.0
2,26,0,13,4,169.0
2,26,0,14,4,116.0
2,26,0,15,4,135.0
2,26,0,16,4,97.0
2,26,0,17,4,85.0
2,26,0,18,4,48.0
2,26,0,19,4,22.0
2,26,0,20,4,0.0
2,26,0,21,4,0.0
2,26,0,22,4,0.0
2,26,0,23,4,0.0
2,27,0,0,5,0.0
2,27,0,1,5,0.0
2,27,0,2,5,0.0
2,27,0,3,5,0.0
2,27,0,4,5,0.0
2,27,0,5,5,0.0
2,27,0,6,5,0.0
2,27,0,7,5,0.0
2,27,0,8,5,0.0
2,27,0,9,5,0.0
2,27,0,10,5,0.0
2,27,0,11,5,19.0
2,27,0,12,5,116.0
2,27,0,13,5,127.0
2,27,0,14,5,114.0
2,27,0,15,5,88.0
2,27,0,16,5,67.0
2,27,0,17,5,56.0
2,27,0,18,5,31.0
2,27,0,19,5,15.0
2,27,0,20,5,1.0
2,27,0,21,5,0.0
2,27,0,22,5,0.0
2,27,0,23,5,0.0
2,28,0,0,6,0.0
2,28,0,1,6,0.0
2,28,0,2,6,0.0
2,28,0,3,6,0.0
2,28,0,4,6,0.0
2,28,0,5,6,0.0
2,28,0,6,6,0.0
2,28,0,7,6,0.0
2,28,0,8,6,0.0
2,28,0,9,6,0.0
2,28,0,10,6,0.0
2,28,0,11,6,16.0
2,28,0,12,6,162.0
2,28,0,13,6,154.0
2,28,0,14,6,190.0
2,28,0,15,6,156.0
2,28,0,16,6,117.0
2,28,0,17,6,91.0
2,28,0,18,6,54.0
2,28,0,19,6,44.0
2,28,0,20,6,32.0
2,28,0,21,6,8.0
2,28,0,22,6,0.0
2,28,0,23,6,0.0
3,1,0,0,0,0.0
3,1,0,1,0,0.0
3,1,0,2,0,0.0
3,1,0,3,0,0.0
3,1,0,4,0,0.0
3,1,0,5,0,0.0
3,1,0,6,0,0.0
3,1,0,7,0,6.0
3,1,0,8,0,55.0
3,1,0,9,0,90.0
3,1,0,10,0,102.0
3,1,0,11,0,143.0
3,1,0,12,0,148.0
3,1,0,13,0,179.0
3,1,0,14,0,203.0
3,1,0,15,0,172.0
3,1,0,16,0,173.0
3,1,0,17,0,121.0
3,1,0,18,0,89.0
3,1,0,19,0,66.0
3,1,0,20,0,53.0
3,1,0,21,0,9.0
3,1,0,22,0,0.0
3,1,0,23,0,0.0
3,2,0,0,1,0.0
3,2,0,1,1,0.0
3,2,0,2,1,0.0
3,2,0,3,1,0.0
3,2,0,4,1,0.0
3,2,0,5,1,0.0
3,2,0,6,1,0.0
3,2,0,7,1,3.0
3,2,0,8,1,45.0
3,2,0,9,1,89.0
3,2,0,10,1,88.0
3,2,0,11,1,103.0
3,2,0,12,1,163.0
3,2,0,13,1,161.0
3,2,0,14,1,146.0
3,2,0,15,1,160.0
3,2,0,16,1,144.0
3,2,0,17,1,145.0
3,2,0,18,1,104.0
3,2,0,19,1,67.0
3,2,0,20,1,43.0
3,2,0,21,1,7.0
3,2,0,22,1,0.0
3,2,0,23,1,0.0
3,3,0,0,2,0.0
3,3,0,1,2,0.0
3,3,0,2,2,0.0
3,3,0,3,2,0.0
3,3,0,4,2,0.0
3,3,0,5,2,0.0
3,3,0,6,2,0.0
3,3,0,7,2,3.0
3,3,0,8,2,64.0
3,3,0,9,2,81.0
3,3,0,10,2,106.0
3,3,0,11,2,112.0
3,3,0,12,2,138.0
3,3,0,13,2,191.0
3,3,0,14,2,172.0
3,3,0,15,2,147.0
3,3,0,16,2,193.0
3,3,0,17,2,156.0
3,3,0,18,2,97.0
3,3,0,19,2,75.0
3,3,0,20,2,39.0
3,3,0,21,2,18.0
3,3,0,22,2,0.0
3,3,0,23,2,0.0
3,4,0,0,3,0.0
3,4,0,1,3,0.0
3,4,0,2,3,0.0
3,4,0,3,3,0.0
3,4,0,4,3,0.0
3,4,0,5,3,0.0
3,4,0,6,3,0.0
3,4,0,7,3,5.0
3,4,0,8,3,62.0
3,4,0,9,3,99.0
3,4,0,10,3,116.0
3,4,0,11,3,123.0
3,4,0,12,3,127.0
3,4,0,13,3,179.0
3,4,0,14,3,205.0
3,4,0,15,3,205.0
3,4,0,16,3,148.0
3,4,0,17,3,118.0
3,4,0,18,3,85.0
3,4,0,19,3,45.0
3,4,0,20,3,29.0
3,4,0,21,3,6.0
3,4,0,22,3,0.0
3,4,0,23,3,0.0
3,5,0,0,4,0.0
3,5,0,1,4,0.0
3,5,0,2,4,0.0
3,5,0,3,4,0.0
3,5,0,4,4,0.0
3,5,0,5,4,0.0
3,5,0,6,4,0.0
3,5,0,7,4,6.0
3,5,0,8,4,33.0
3,5,0,9,4,67.0
3,5,0,10,4,60.0
3,5,0,11,4,79.0
3,5,0,12,4,131.0
3,5,0,13,4,136.0
3,5,0,14,4,137.0
3,5,0,15,4,135.0
3,5,0,16,4,96.0
3,5,0,17,4,74.0
3,5,0,18,4,45.0
3,5,0,19,4,25.0
3,5,0,20,4,2.0
3,5,0,21,4,0.0
3,5,0,22,4,0.0
3,5,0,23,4,0.0
3,6,0,0,5,0.0
3,6,0,1,5,0.0
3,6,0,2,5,0.0
3,6,0,3,5,0.0
3,6,0,4,5,0.0
3,6,0,5,5,0.0
3,6,0,6,5,0.0
3,6,0,7,5,0.0
3,6,0,8,5,0.0
3,6,0,9,5,0.0
3,6,0,10,5,0.0
3,6,0,11,5,24.0
3,6,0,12,5,127.0
3,6,0,13,5,107.0
3,6,0,14,5,124.0
3,6,0,15,5,101.0
3,6,0,16,5,87.0
3,6,0,17,5,67.0
3,6,0,18,5,26.0
3,6,0,19,5,21.0
3,6,0,20,5,3.0
3,6,0,21,5,0.0
3,6,0,22,5,0.0
3,6,0,23,5,0.0
3,7,0,0,6,0.0
3,7,0,1,6,0.0
3,7,0,2,6,0.0
3,7,0,3,6,0.0
3,7,0,4,6,0.0
3,7,0,5,6,0.0
3,7,0,6,6,0.0
3,7,0,7,6,0.0
3,7,0,8,6,0.0
3,7,0,9,6,0.0
3,7,0,10,6,0.0
3,7,0,11,6,24.0
3,7,0,12,6,156.0
3,7,0,13,6,189.0
3,7,0,14,6,184.0
3,7,0,15,6,155.0
3,7,0,16,6,112.0
3,7,0,17,6,84.0
3,7,0,18,6,79.0
3,7,0,19,6,61.0
3,7,0,20,6,18.0
3,7,0,21,6,5.0
3,7,0,22,6,0.0
3,7,0,23,6,0.0
3,8,0,0,0,2.0
3,8,0,1,0,0.0
3,8,0,2,0,0.0
3,8,0,3,0,0.0
3,8,0,4,0,0.0
3,8,0,5,0,0.0
3,8,0,6,0,0.0
3,8,0,7,0,4.0
3,8,0,8,0,86.0
3,8,0,9,0,89.0
3,8,0,10,0,101.0
3,8,0,11,0,107.0
3,8,0,12,0,132.0
3,8,0,13,0,184.0
3,8,0,14,0,190.0
3,8,0,15,0,171.0
3,8,0,16,0,183.0
3,8,0,17,0,139.0
3,8,0,18,0,90.0
3,8,0,19,0,70.0
3,8,0,20,0,54.0
3,8,0,21,0,8.0
3,8,0,22,0,0.0
3,8,0,23,0,0.0
3,9,0,0,1,0.0
3,9,0,1,1,0.0
3,9,0,2,1,0.0
3,9,0,3,1,0.0
3,9,0,4,1,0.0
3,9,0,5,1,0.0
3,9,0,6,1,0.0
3,9,0,7,1,1.0
3,9,0,8,1,56.0
3,9,0,9,1,103.0
3,9,0,10,1,83.0
3,9,0,11,1,137.0
3,9,0,12,1,147.0
3,9,0,13,1,187.0
3,9,0,14,1,175.0
3,9,0,15,1,221.0
3,9,0,16,1,177.0
3,9,0,17,1,136.0
3,9,0,18,1,101.0
3,9,0,19,1,83.0
3,9,0,20,1,46.0
3,9,0,21,1,8.0
3,9,0,22,1,0.0
3,9,0,23,1,0.0
3,10,0,0,2,0.0
3,10,0,1,2,0.0
3,10,0,2,2,0.0
3,10,0,3,2,0.0
3,10,0,4,2,0.0
3,10,0,5,2,0.0
3,10,0,6,2,0.0
3,10,0,7,2,2.0
3,10,0,8,2,67.0
3,10,0,9,2,82.0
3,10,0,10,2,130.0
3,10,0,11,2,133.0
3,10,0,12,2,165.0
3,10,0,13,2,211.0
3,10,0,14,2,184.0
3,10,0,15,2,172.0
3,10,0,16,2,173.0
3,10,0,17,2,149.0
3,10,0,18,2,118.0
3,10,0,19,2,75.0
3,10,0,20,2,43.0
3,10,0,21,2,10.0
3,10,0,22,2,0.0
3,10,0,23,2,3.0
3,11,0,0,3,0.0
3,11,0,1,3,0.0
3,11,0,2,3,0.0
3,11,0,3,3,0.0
3,11,0,4,3,0.0
3,11,0,5,3,0.0
3,11,0,6,3,0.0
3,11,0,7,3,0.0
3,11,0,8,3,75.0
3,11,0,9,3,84.0
3,11,0,10,3,118.0
3,11,0,11,3,128.0
3,11,0,12,3,136.0
3,11,0,13,3,151.0
3,11,0,14,3,149.0
3,11,0,15,3,162.0
3,11,0,16,3,149.0
3,11,0,17,3,98.0
3,11,0,18,3,86.0
3,11,0,19,3,58.0
3,11,0,20,3,35.0
3,11,0,21,3,10.0
3,11,0,22,3,0.0
3,11,0,23,3,0.0
3,12,0,0,4,0.0
3,12,0,1,4,0.0
3,12,0,2,4,0.0
3,12,0,3,4,0.0
3,12,0,4,4,0.0
3,12,0,5,4,0.0
3,12,0,6,4,0.0
3,12,0,7,4,0.0
3,12,0,8,4,45.0
3,12,0,9,4,61.0
3,12,0,10,4,68.0
3,12,0,11,4,113.0
3,12,0,12,4,112.0
3,12,0,13,4,146.0
3,12,0,14,4,89.0
3,12,0,15,4,140.0
3,12,0,16,4,113.0
3,12,0,17,4,69.0
3,12,0,18,4,49.0
3,12,0,19,4,18.0
3,12,0,20,4,1.0
3,12,0,21,4,1.0
3,12,0,22,4,0.0
3,12,0,23,4,0.0
3,13,0,0,5,0.0
3,13,0,1,5,0.0
3,13,0,2,5,0.0
3,13,0,3,5,0.0
3,13,0,4,5,0.0
3,13,0,5,5,0.0
3,13,0,6,5,0.0
3,13,0,7,5,0.0
3,13,0,8,5,0.0
3,13,0,9,5,0.0
3,13,0,10,5,0.0
3,13,0,11,5,0.0
3,13,0,12,5,141.0
3,13,0,13,5,93.0
3,13,0,14,5,103.0
3,13,0,15,5,88.0
3,13,0,16,5,81.0
3,13,0,17,5,59.0
3,13,0,18,5,53.0
3,13,0,19,5,27.0
3,13,0,20,5,12.0
3,13,0,21,5,5.0
3,13,0,22,5,0.0
3,13,0,23,5,0.0
3,14,0,0,6,0.0
3,14,0,1,6,0.0
3,14,0,2,6,0.0
3,14,0,3,6,0.0
3,14,0,4,6,0.0
3,14,0,5,6,0.0
3,14,0,6,6,0.0
3,14,0,7,6,0.0
3,14,0,8,6,0.0
3,14,0,9,6,0.0
3,14,0,10,6,0.0
3,14,0,11,6,0.0
3,14,0,12,6,138.0
3,14,0,13,6,122.0
3,14,0,14,6,124.0
3,14,0,15,6,130.0
3,14,0,16,6,96.0
3,14,0,17,6,73.0
3,14,0,18,6,58.0
3,14,0,19,6,55.0
3,14,0,20,6,33.0
3,14,0,21,6,11.0
3,14,0,22,6,9.0
3,14,0,23,6,0.0
3,15,0,0,0,0.0
3,15,0,1,0,0.0
3,15,0,2,0,0.0
3,15,0,3,0,0.0
3,15,0,4,0,0.0
3,15,0,5,0,0.0
3,15,0,6,0,0.0
3,15,0,7,0,3.0
3,15,0,8,0,41.0
3,15,0,9,0,69.0
3,15,0,10,0,77.0
3,15,0,11,0,106.0
3,15,0,12,0,151.0
3,15,0,13,0,146.0
3,15,0,14,0,191.0
3,15,0,15,0,162.0
3,15,0,16,0,137.0
3,15,0,17,0,131.0
3,15,0,18,0,102.0
3,15,0,19,0,51.0
3,15,0,20,0,44.0
3,15,0,21,0,25.0
3,15,0,22,0,11.0
3,15,0,23,0,2.0
3,16,0,0,1,0.0
3,16,0,1,1,0.0
3,16,0,2,1,0.0
3,16,0,3,1,0.0
3,16,0,4,1,0.0
3,16,0,5,1,0.0
3,16,0,6,1,0.0
3,16,0,7,1,3.0
3,16,0,8,1,36.0
3,16,0,9,1,84.0
3,16,0,10,1,72.0
3,16,0,11,1,106.0
3,16,0,12,1,155.0
3,16,0,13,1,172.0
3,16,0,14,1,164.0
3,16,0,15,1,182.0
3,16,0,16,1,140.0
3,16,0,17,1,138.0
3,16,0,18,1,91.0
3,16,0,19,1,74.0
3,16,0,20,1,64.0
3,16,0,21,1,21.0
3,16,0,22,1,14.0
3,16,0,23,1,2.0
3,17,0,0,2,0.0
3,17,0,1,2,0.0
3,17,0,2,2,0.0
3,17,0,3,2,0.0
3,17,0,4,2,0.0
3,17,0,5,2,0.0
3,17,0,6,2,0.0
3,17,0,7,2,1.0
3,17,0,8,2,54.0
3,17,0,9,2,69.0
3,17,0,10,2,108.0
3,17,0,11,2,135.0
3,17,0,12,2,133.0
3,17,0,13,2,178.0
3,17,0,14,2,174.0
3,17,0,15,2,153.0
3,17,0,16,2,147.0
3,17,0,17,2,129.0
3,17,0,18,2,111.0
3,17,0,19,2,76.0
3,17,0,20,2,44.0
3,17,0,21,2,20.0
3,17,0,22,2,7.0
3,17,0,23,2,5.0
3,18,0,0,3,0.0
3,18,0,1,3,0.0
3,18,0,2,3,0.0
3,18,0,3,3,0.0
3,18,0,4,3,0.0
3,18,0,5,3,1.0
3,18,0,6,3,0.0
3,18,0,7,3,8.0
3,18,0,8,3,46.0
3,18,0,9,3,76.0
3,18,0,10,3,96.0
3,18,0,11,3,115.0
3,18,0,12,3,131.0
3,18,0,13,3,172.0
3,18,0,14,3,179.0
3,18,0,15,3,167.0
3,18,0,16,3,137.0
3,18,0,17,3,90.0
3,18,0,18,3,59.0
3,18,0,19,3,52.0
3,18,0,20,3,45.0
3,18,0,21,3,28.0
3,18,0,22,3,10.0
3,18,0,23,3,0.0
3,19,0,0,4,0.0
3,19,0,1,4,0.0
3,19,0,2,4,0.0
3,19,0,3,4,0.0
3,19,0,4,4,0.0
3,19,0,5,4,0.0
3,19,0,6,4,0.0
3,19,0,7,4,1.0
3,19,0,8,4,30.0
3,19,0,9,4,84.0
3,19,0,10,4,65.0
3,19,0,11,4,101.0
3,19,0,12,4,114.0
3,19,0,13,4,122.0
3,19,0,14,4,92.0
3,19,0,15,4,126.0
3,19,0,16,4,86.0
3,19,0,17,4,85.0
3,19,0,18,4,39.0
3,19,0,19,4,34.0
3,19,0,20,4,16.0
3,19,0,21,4,5.0
3,19,0,22,4,0.0
3,19,0,23,4,0.0
3,20,0,0,5,0.0
3,20,0,1,5,0.0
3,20,0,2,5,0.0
3,20,0,3,5,0.0
3,20,0,4,5,0.0
3,20,0,5,5,0.0
3,20,0,6,5,0.0
3,20,0,7,5,0.0
3,20,0,8,5,0.0
3,20,0,9,5,0.0
3,20,0,10,5,1.0
3,20,0,11,5,0.0
3,20,0,12,5,98.0
3,20,0,13,5,84.0
3,20,0,14,5,89.0
3,20,0,15,5,80.0
3,20,0,16,5,81.0
3,20,0,17,5,56.0
3,20,0,18,5,38.0
3,20,0,19,5,34.0
3,20,0,20,5,13.0
3,20,0,21,5,4.0
3,20,0,22,5,0.0
3,20,0,23,5,0.0
3,21,0,0,6,0.0
3,21,0,1,6,0.0
3,21,0,2,6,0.0
3,21,0,3,6,0.0
3,21,0,4,6,0.0
3,21,0,5,6,0.0
3,21,0,6,6,0.0
3,21,0,7,6,0.0
3,21,0,8,6,0.0
3,21,0,9,6,0.0
3,21,0,10,6,0.0
3,21,0,11,6,0.0
3,21,0,12,6,136.0
3,21,0,13,6,95.0
3,21,0,14,6,107.0
3,21,0,15,6,94.0
3,21,0,16,6,108.0
3,21,0,17,6,91.0
3,21,0,18,6,59.0
3,21,0,19,6,46.0
3,21,0,20,6,34.0
3,21,0,21,6,20.0
3,21,0,22,6,5.0
3,21,0,23,6,4.0
3,22,0,0,0,0.0
3,22,0,1,0,0.0
3,22,0,2,0,0.0
3,22,0,3,0,0.0
3,22,0,4,0,0.0
3,22,0,5,0,0.0
3,22,0,6,0,0.0
3,22,0,7,0,4.0
3,22,0,8,0,53.0
3,22,0,9,0,73.0
3,22,0,10,0,105.0
3,22,0,11,0,127.0
3,22,0,12,0,127.0
3,22,0,13,0,138.0
3,22,0,14,0,155.0
3,22,0,15,0,161.0
3,22,0,16,0,159.0
3,22,0,17,0,148.0
3,22,0,18,0,85.0
3,22,0,19,0,88.0
3,22,0,20,0,57.0
3,22,0,21,0,30.0
3,22,0,22,0,7.0
3,22,0,23,0,7.0
3,23,0,0,1,0.0
3,23,0,1,1,0.0
3,23,0,2,1,0.0
3,23,0,3,1,0.0
3,23,0,4,1,0.0
3,23,0,5,1,0.0
3,23,0,6,1,0.0
3,23,0,7,1,1.0
3,23,0,8,1,54.0
3,23,0,9,1,76.0
3,23,0,10,1,84.0
3,23,0,11,1,101.0
3,23,0,12,1,105.0
3,23,0,13,1,156.0
3,23,0,14,1,117.0
3,23,0,15,1,122.0
3,23,0,16,1,133.0
3,23,0,17,1,128.0
3,23,0,18,1,80.0
3,23,0,19,1,60.0
3,23,0,20,1,46.0
3,23,0,21,1,16.0
3,23,0,22,1,8.0
3,23,0,23,1,5.0
3,24,0,0,2,0.0
3,24,0,1,2,0.0
3,24,0,2,2,0.0
3,24,0,3,2,0.0
3,24,0,4,2,0.0
3,24,0,5,2,0.0
3,24,0,6,2,0.0
3,24,0,7,2,2.0
3,24,0,8,2,36.0
3,24,0,9,2,53.0
3,24,0,10,2,106.0
3,24,0,11,2,108.0
3,24,0,12,2,130.0
3,24,0,13,2,143.0
3,24,0,14,2,154.0
3,24,0,15,2,155.0
3,24,0,16,2,121.0
3,24,0,17,2,94.0
3,24,0,18,2,73.0
3,24,0,19,2,65.0
3,24,0,20,2,50.0
3,24,0,21,2,15.0
3,24,0,22,2,11.0
3,24,0,23,2,1.0
3,25,0,0,3,0.0
3,25,0,1,3,0.0
